#year	doy	hr	Fe1p2	Fe130
1999	277	5	1.6747	3.9034
1999	277	6	1.3685	3.7930
1999	277	7	1.1310	3.7716
1999	277	8	1.1139	4.0270
1999	277	9	1.1163	3.9300
1999	277	10	1.0208	3.9270
1999	277	11	0.97220	4.2032
1999	277	12	1.0645	4.1361
1999	277	13	1.0652	4.2193
1999	277	14	0.98811	4.1098
1999	277	15	0.91328	4.0882
1999	277	16	0.95713	4.0929
1999	277	17	1.2718	4.1292
1999	277	18	1.3426	3.9109
1999	277	19	1.2785	4.1721
1999	277	20	1.2071	4.3995
1999	277	21	1.1926	4.6725
1999	277	22	1.3497	4.7583
1999	277	23	1.3606	4.6700
1999	278	0	1.3566	4.6040
1999	278	1	1.2716	4.5205
1999	278	2	1.1818	4.4709
1999	278	3	1.1872	4.3635
1999	278	4	1.2413	4.3251
1999	278	5	1.2767	4.2757
1999	278	6	1.2894	4.3034
1999	278	7	1.2851	4.2733
1999	278	8	1.3255	4.2925
1999	278	9	1.3528	4.2611
1999	278	10	1.3782	4.1906
1999	278	11	1.3324	4.1768
1999	278	12	1.3462	4.0641
1999	278	13	1.0745	4.2969
1999	278	14	0.95617	4.2640
1999	278	15	0.83378	4.3344
1999	278	16	0.93197	4.3497
1999	278	17	1.0422	4.1623
1999	278	18	0.95036	4.1368
1999	278	19	0.79169	4.0698
1999	278	20	0.86688	4.1441
1999	278	21	0.58092	4.0668
1999	278	22	0.83378	4.4260
1999	278	23	0.86213	4.4063
1999	279	0	0.89487	4.4020
1999	279	1	1.0766	4.3777
1999	279	2	0.77960	4.3119
1999	279	3	0.96708	4.3542
1999	279	4	0.94939	4.3489
1999	279	5	0.96047	4.2980
1999	279	6	0.96708	4.3025
1999	279	7	0.93095	4.3033
1999	279	8	1.0382	4.3516
1999	279	9	1.1045	4.1984
1999	279	10	1.0682	4.5142
1999	279	11	1.1129	4.4187
1999	279	12	1.1801	4.3265
1999	279	13	1.1714	4.2530
1999	279	14	1.1106	4.3346
1999	279	15	1.0584	4.3439
1999	279	16	1.0611	4.3165
1999	279	17	1.0959	4.3327
1999	279	18	1.1123	4.3412
1999	279	19	1.1136	4.3388
1999	279	20	1.1424	4.3347
1999	279	21	1.1106	4.1737
1999	279	22	1.1139	4.1671
1999	279	23	1.0962	4.1574
1999	280	0	1.0745	4.1510
1999	280	1	1.1255	4.1810
1999	280	2	1.1489	4.1963
1999	280	3	1.1658	4.1654
1999	280	4	1.1489	4.1323
1999	280	5	1.1602	4.1378
1999	280	6	1.1569	4.1016
1999	280	7	1.1602	4.0729
1999	280	8	1.1764	4.0441
1999	280	9	1.1836	4.0298
1999	280	10	1.1784	4.0214
1999	280	11	1.1903	4.0636
1999	280	12	1.1614	4.0561
1999	280	13	1.1959	4.0564
1999	280	14	1.1649	4.0226
1999	280	15	1.1581	4.0276
1999	280	16	1.1578	4.0347
1999	280	17	1.1649	4.0357
1999	280	18	1.1872	4.0231
1999	280	19	1.1912	4.0272
1999	280	20	1.2148	4.0528
1999	280	21	1.2882	4.0686
1999	280	22	1.2978	4.0660
1999	280	23	1.3008	4.1071
1999	281	0	1.2914	4.0770
1999	281	1	1.2849	4.0937
1999	281	2	1.2263	4.0390
1999	281	3	1.2413	3.9220
1999	281	4	1.2817	3.8540
1999	281	5	1.2725	3.7160
1999	281	6	1.1316	3.6618
1999	281	7	0.98408	3.6959
1999	281	8	0.97589	3.6956
1999	281	9	1.0538	3.6511
1999	281	10	0.94939	3.5404
1999	281	11	0.93450	4.6121
1999	281	12	0.81558	4.5560
1999	281	13	0.83378	4.1545
1999	281	14	0.74429	4.1180
1999	281	15	0.78817	4.1675
1999	281	16	0.75967	4.1713
1999	281	17	0.75967	4.1652
1999	281	18	0.71767	4.1679
1999	281	19	0.75967	4.1831
1999	281	20	0.75967	4.1831
1999	281	21	0.58092	4.1621
1999	281	22	0.59660	4.2445
1999	281	23	0.67943	4.1591
1999	282	0	0.64836	4.1217
1999	282	1	0.69984	4.0685
1999	282	2	0.71517	4.0726
1999	282	3	0.77305	4.0749
1999	282	4	0.74507	4.0708
1999	282	5	0.72673	4.0794
1999	282	6	0.74507	4.1035
1999	282	7	0.81558	4.0039
1999	282	8	0.84819	3.9768
1999	282	9	0.84819	3.9243
1999	282	10	0.87564	3.8774
1999	282	11	0.85552	3.8699
1999	282	12	0.79518	3.8490
1999	282	13	0.79518	3.8265
1999	282	14	0.82995	3.8689
1999	282	15	0.87390	3.9400
1999	282	16	0.86570	3.9172
1999	282	17	0.86392	3.8786
1999	282	18	0.85673	3.8457
1999	282	19	0.78104	3.9070
1999	282	20	0.80140	3.8324
1999	282	21	0.49415	3.9144
1999	282	22	0.54033	3.9243
1999	282	23	0.64836	4.1460
1999	283	0	0.74507	4.1257
1999	283	1	0.79934	4.0803
1999	283	2	0.77305	4.0604
1999	283	3	0.77305	4.0626
1999	283	4	0.77305	4.0751
1999	283	5	0.81757	4.0948
1999	283	6	0.84819	3.6470
1999	283	7	0.77012	4.4443
1999	283	8	0.81558	4.5112
1999	283	9	0.88536	4.2603
1999	283	10	0.86570	4.3431
1999	283	11	0.61595	4.1814
1999	283	12	0.67943	4.0526
1999	283	13	0.53782	4.0796
1999	283	14	0.24055	3.7039
1999	283	15	0.26717	3.8158
1999	283	16	0.53656	4.4551
1999	283	17	0.30320	4.3583
1999	283	18	0.27416	4.1334
1999	283	19	0.29667	4.3901
1999	283	20	0.30320	4.4585
1999	283	21	0.35603	4.4690
1999	283	22	0.41330	4.3646
1999	283	23	0.49415	4.3338
1999	284	0	0.53782	4.4146
1999	284	1	0.49969	4.3065
1999	284	2	0.79588	4.7260
1999	284	3	1.0314	4.5908
1999	284	4	1.0745	4.5013
1999	284	5	1.0938	4.3661
1999	284	6	0.98408	4.5502
1999	284	7	1.2560	5.0587
1999	284	8	1.4884	4.8028
1999	284	9	1.5745	4.9270
1999	284	10	1.6471	4.8743
1999	284	11	1.6888	4.6795
1999	284	12	1.7635	4.6216
1999	284	13	1.8049	4.6038
1999	284	14	1.8037	4.5720
1999	284	15	1.7705	5.0095
1999	284	16	1.7893	5.1939
1999	284	17	1.8053	4.8080
1999	284	18	1.8594	4.6954
1999	284	19	1.8862	4.6596
1999	284	20	1.9205	4.8200
1999	284	21	1.9878	4.8305
1999	284	22	2.0224	4.4959
1999	284	23	2.0454	4.8521
1999	285	0	1.9030	5.0380
1999	285	1	1.8517	4.7701
1999	285	2	1.8305	4.7397
1999	285	3	1.9290	4.8755
1999	285	4	1.8965	5.0374
1999	285	5	1.9487	4.6553
1999	285	6	1.7679	4.6311
1999	285	7	1.7426	4.4996
1999	285	8	1.8887	4.5019
1999	285	9	1.8789	4.3195
1999	285	10	1.7234	4.8486
1999	285	11	1.5604	4.8900
1999	285	12	1.5153	4.7698
1999	285	13	1.5918	4.6076
1999	285	14	1.6761	5.3527
1999	285	15	1.6248	5.0608
1999	285	16	1.6422	4.9234
1999	285	17	1.3105	4.6197
1999	285	18	1.2333	4.9823
1999	285	19	1.3959	4.9326
1999	285	20	1.5661	4.8103
1999	285	21	1.6443	4.6532
1999	285	22	1.6850	4.9034
1999	285	23	1.8337	4.8684
1999	286	0	1.3820	4.4732
1999	286	1	1.5258	4.5441
1999	286	2	1.5306	4.8075
1999	286	3	1.6005	4.5769
1999	286	4	1.6376	4.5645
1999	286	5	1.6764	4.3878
1999	286	6	1.6555	4.4885
1999	286	7	1.7945	4.6590
1999	286	8	1.7792	4.5543
1999	286	9	1.7261	4.6691
1999	286	10	1.5861	4.6105
1999	286	11	1.4908	4.3419
1999	286	12	1.4053	4.3508
1999	286	13	1.4591	4.8973
1999	286	14	1.4883	4.8908
1999	286	15	1.4943	4.3674
1999	286	16	1.4591	4.3344
1999	286	17	1.3434	4.3725
1999	286	18	1.6066	5.0618
1999	286	19	1.5376	4.4668
1999	286	20	1.9917	4.6947
1999	286	21	1.9998	4.8176
1999	286	22	1.8525	4.8043
1999	286	23	1.8903	4.7061
1999	287	0	1.9273	4.8799
1999	287	1	1.9453	4.8978
1999	287	2	1.9045	4.6517
1999	287	3	1.8809	4.5632
1999	287	4	1.9082	4.6321
1999	287	5	1.9403	4.5320
1999	287	6	1.8684	4.5913
1999	287	7	1.9290	4.6460
1999	287	8	1.8745	4.4448
1999	287	9	1.8097	4.3939
1999	287	10	1.7365	4.3458
1999	287	11	1.6218	4.5069
1999	287	12	1.7173	4.2632
1999	287	13	1.4201	4.5090
1999	287	14	1.6782	4.9131
1999	287	15	1.4969	5.0149
1999	287	16	1.4842	5.1188
1999	287	17	1.5523	4.8086
1999	287	18	1.5827	4.7604
1999	287	19	1.6097	4.6572
1999	287	20	1.7023	4.6147
1999	287	21	1.7554	4.6830
1999	287	22	1.7574	4.6028
1999	287	23	1.7499	4.5691
1999	288	0	1.7749	5.2107
1999	288	1	1.7945	4.8734
1999	288	2	1.6791	4.4509
1999	288	3	1.7043	4.8062
1999	288	4	1.8072	4.7493
1999	288	5	1.8453	4.5503
1999	288	6	1.7623	4.6121
1999	288	7	1.7595	4.6132
1999	288	8	1.8022	4.9864
1999	288	9	1.7019	4.8893
1999	288	10	1.8986	4.6115
1999	288	11	1.9069	4.5838
1999	288	12	1.9078	4.6035
1999	288	13	1.8967	5.4873
1999	288	14	1.7512	5.1422
1999	288	15	1.7069	4.4938
1999	288	16	1.6066	4.9396
1999	288	17	1.6442	5.0169
1999	288	18	1.7534	4.9286
1999	288	19	1.7984	4.7707
1999	288	20	1.7919	4.6493
1999	288	21	1.7566	4.5968
1999	288	22	1.7600	4.6218
1999	288	23	1.7973	4.5665
1999	289	0	1.7893	4.8863
1999	289	1	1.8876	4.8826
1999	289	2	1.8542	4.6466
1999	289	3	1.8365	4.5905
1999	289	4	1.9366	5.1197
1999	289	5	1.9619	4.8926
1999	289	6	1.9850	4.6709
1999	289	7	1.9840	4.5845
1999	289	8	1.9402	4.4764
1999	289	9	1.8691	4.5000
1999	289	10	1.9290	4.5124
1999	289	11	1.9076	4.7437
1999	289	12	1.9955	5.2066
1999	289	13	2.0206	4.6586
1999	289	14	1.8122	4.9542
1999	289	15	1.6624	4.9952
1999	289	16	1.7813	5.2339
1999	289	17	1.8337	5.1976
1999	289	18	1.9654	4.8231
1999	289	19	2.0283	4.6097
1999	289	20	2.0728	4.9262
1999	289	21	2.0738	4.9659
1999	289	22	2.0259	4.7709
1999	289	23	2.0811	4.6216
1999	290	0	2.1877	5.0928
1999	290	1	1.9418	4.7357
1999	290	2	1.9353	4.6009
1999	290	3	1.8955	4.9287
1999	290	4	1.9566	4.9274
1999	290	5	1.9627	4.5012
1999	290	6	1.9156	4.7164
1999	290	7	1.9318	4.6827
1999	290	8	1.9328	4.7518
1999	290	9	1.9252	4.9802
1999	290	10	1.8955	4.5521
1999	290	11	1.6946	4.3221
1999	290	12	1.4567	4.6201
1999	290	13	1.6262	5.0309
1999	290	14	1.5480	5.1429
1999	290	15	1.5266	4.9350
1999	290	16	1.6671	4.7032
1999	290	17	1.6903	4.5861
1999	290	18	1.6970	4.4559
1999	290	19	1.7331	4.3849
1999	290	20	1.7319	4.3828
1999	290	21	1.7466	4.4325
1999	290	22	1.8071	4.4504
1999	290	23	1.8373	4.4314
1999	291	0	1.8412	4.3891
1999	291	1	1.7728	4.3371
1999	291	2	1.7019	4.3160
1999	291	3	1.6627	4.2734
1999	291	4	1.6865	4.2732
1999	291	5	1.6609	4.2692
1999	291	6	1.6260	4.2490
1999	291	7	1.6184	4.2316
1999	291	8	1.6203	4.2314
1999	291	9	1.6222	4.2369
1999	291	10	1.5861	4.2157
1999	291	11	1.5469	4.1832
1999	291	12	1.6106	4.5719
1999	291	13	1.6738	4.4758
1999	291	14	1.7284	4.6590
1999	291	15	1.8415	4.4207
1999	291	16	1.8872	4.3599
1999	291	17	1.8739	4.3211
1999	291	18	1.9047	4.2765
1999	291	19	1.8871	4.2833
1999	291	20	1.8789	4.6216
1999	291	21	1.9309	4.4682
1999	291	22	1.9516	4.3470
1999	291	23	1.9503	4.3361
1999	292	0	1.9599	4.2896
1999	292	1	1.9411	4.2850
1999	292	2	1.8822	4.2523
1999	292	3	1.8830	4.3106
1999	292	4	1.8775	4.2562
1999	292	5	1.8702	4.1880
1999	292	6	1.8614	4.1060
1999	292	7	1.7987	4.6286
1999	292	8	1.8292	4.7321
1999	292	9	1.8232	4.4841
1999	292	10	1.7919	4.4043
1999	292	11	1.6998	4.3895
1999	292	12	1.6387	4.3707
1999	292	13	1.6026	4.3752
1999	292	14	1.5765	4.4100
1999	292	15	1.5956	4.4116
1999	292	16	1.6147	4.4119
1999	292	17	1.6066	4.3682
1999	292	18	1.6437	4.3898
1999	292	19	1.6803	4.3975
1999	292	20	1.7249	4.4159
1999	292	21	1.7410	4.3994
1999	292	22	1.7660	4.4056
1999	292	23	1.7749	4.4079
1999	293	0	1.6520	4.3284
1999	293	1	1.6967	4.3277
1999	293	2	1.7706	4.3397
1999	293	3	1.7840	4.3311
1999	293	4	1.7945	4.3410
1999	293	5	1.7893	4.3197
1999	293	6	1.7971	4.2980
1999	293	7	1.7919	4.2854
1999	293	8	1.7945	4.2761
1999	293	9	1.7996	4.2801
1999	293	10	1.7945	4.2835
1999	293	11	1.7651	4.2310
1999	293	12	1.7502	4.2271
1999	293	13	1.7408	4.2248
1999	293	14	1.7490	4.2320
1999	293	15	1.7666	4.2509
1999	293	16	1.7400	4.2540
1999	293	17	1.6995	4.2437
1999	293	18	1.6919	4.2636
1999	293	19	1.6698	4.2708
1999	293	20	1.6630	4.2165
1999	293	21	1.6944	4.2034
1999	293	22	1.7226	4.2138
1999	293	23	1.7354	4.2090
1999	294	0	1.7377	4.1984
1999	294	1	1.7305	4.1766
1999	294	2	1.7595	4.0829
1999	294	3	1.5469	3.9545
1999	294	4	1.4723	4.1867
1999	294	5	1.4472	4.0044
1999	294	6	1.3326	3.9359
1999	294	7	1.3212	3.9447
1999	294	8	1.3886	3.9412
1999	294	9	1.3886	3.9492
1999	294	10	1.2975	3.8841
1999	294	11	1.2594	3.8727
1999	294	12	1.2639	3.8866
1999	294	13	1.1923	3.8505
1999	294	14	1.1746	3.8726
1999	294	15	1.1818	3.8468
1999	294	16	1.2148	4.2939
1999	294	17	1.2882	3.9841
1999	294	18	1.0674	3.6570
1999	294	19	0.75205	3.5498
1999	294	20	1.3222	3.9765
1999	294	21	1.2148	4.0296
1999	294	22	1.1544	3.8594
1999	294	23	0.77012	3.9749
1999	295	0	1.1374	3.9014
1999	295	1	0.85126	4.9815
1999	295	2	0.77305	4.9367
1999	295	3	0.61066	3.6444
1999	295	4	0.17026	3.7201
1999	295	5	0.28103	3.8687
1999	295	6	0.17026	2.9953
1999	295	7	0.17026	3.3154
1999	295	8	0.17609	3.7349
1999	295	9	0.17898	3.9044
1999	295	10	0.17898	4.1233
1999	295	11	0.17609	5.0041
1999	295	12	0.17609	4.6005
1999	295	13	0.31175	4.7979
1999	295	14	0.27416	5.0996
1999	295	15	0.80140	5.0819
1999	295	16	0.91698	4.7674
1999	295	17	1.0386	4.5428
1999	295	18	1.1255	4.8954
1999	295	19	1.4362	5.1440
1999	295	20	1.4366	4.7423
1999	295	21	1.4512	4.6847
1999	295	22	1.3659	4.5327
1999	295	23	1.5827	4.8453
1999	296	0	1.6081	4.6427
1999	296	1	1.5523	4.5214
1999	296	2	1.5037	4.4538
1999	296	3	1.5904	4.7850
1999	296	4	1.6880	4.6291
1999	296	5	1.7153	4.5931
1999	296	6	1.7438	4.5050
1999	296	7	1.8410	4.6415
1999	296	8	1.8695	4.5428
1999	296	9	1.9213	4.4236
1999	296	10	1.9149	4.4012
1999	296	11	1.8903	4.3444
1999	296	12	1.8779	4.3398
1999	296	13	1.8986	4.4177
1999	296	14	1.7906	5.4540
1999	296	15	1.9430	5.6538
1999	296	16	2.0019	4.9283
1999	296	17	1.8993	4.7386
1999	296	18	1.7948	4.6747
1999	296	19	1.7993	4.6863
1999	296	20	1.8516	4.7357
1999	296	21	1.7132	4.4009
1999	296	22	1.5232	4.2725
1999	296	23	1.9037	4.6733
1999	297	0	1.8828	4.9264
1999	297	1	1.8122	4.9123
1999	297	2	1.9165	4.6794
1999	297	3	1.8965	4.5367
1999	297	4	1.8559	4.8988
1999	297	5	1.9199	4.7988
1999	297	6	2.0209	5.0265
1999	297	7	2.1627	5.0433
1999	297	8	2.1863	4.6169
1999	297	9	2.1418	4.6397
1999	297	10	2.1298	4.6453
1999	297	11	2.1725	4.6337
1999	297	12	2.1681	4.4379
1999	297	13	2.0665	4.8451
1999	297	14	1.9020	5.3926
1999	297	15	1.9679	4.9111
1999	297	16	1.8400	4.7217
1999	297	17	1.8149	4.5913
1999	297	18	1.8480	4.6011
1999	297	19	1.8373	4.5237
1999	297	20	1.9030	4.4796
1999	297	21	1.8643	4.5321
1999	297	22	1.9008	4.7258
1999	297	23	1.7249	4.7214
1999	298	0	1.8479	4.6345
1999	298	1	2.1078	5.1039
1999	298	2	2.0883	4.7366
1999	298	3	2.0936	4.5637
1999	298	4	1.9875	4.5479
1999	298	5	1.9412	4.4769
1999	298	6	1.9899	4.4092
1999	298	7	2.0531	4.3949
1999	298	8	2.1013	4.4768
1999	298	9	2.1402	4.3231
1999	298	10	2.1665	4.7291
1999	298	11	2.1271	4.9623
1999	298	12	2.2111	4.7373
1999	298	13	2.1931	4.5843
1999	298	14	2.1496	5.3350
1999	298	15	2.1560	5.0906
1999	298	16	2.2688	4.9941
1999	298	17	2.2637	5.0491
1999	298	18	2.2290	4.7463
1999	298	19	2.2133	4.6846
1999	298	20	2.2148	4.6211
1999	298	21	2.2056	4.5913
1999	298	22	2.0952	4.4853
1999	298	23	1.8963	4.4717
1999	299	0	2.2152	4.5433
1999	299	1	2.1397	4.5187
1999	299	2	2.0822	4.4926
1999	299	3	2.0777	4.5165
1999	299	4	2.0661	4.4716
1999	299	5	2.0022	4.4961
1999	299	6	2.0229	4.4028
1999	299	7	2.0465	4.3495
1999	299	8	2.0676	4.3437
1999	299	9	2.1123	4.3943
1999	299	10	2.1740	4.4507
1999	299	11	2.1911	4.3485
1999	299	12	2.1704	4.3184
1999	299	13	2.1437	4.2792
1999	299	14	2.1185	4.5659
1999	299	15	1.9531	4.7506
1999	299	16	1.9496	4.7789
1999	299	17	1.8993	4.6180
1999	299	18	1.8417	4.5094
1999	299	19	1.9375	4.5098
1999	299	20	2.0011	4.5995
1999	299	21	1.9612	4.6274
1999	299	22	1.7845	4.3186
1999	299	23	1.6215	4.3551
1999	300	0	1.7623	4.3349
1999	300	1	1.7945	4.3531
1999	300	2	1.9135	4.3948
1999	300	3	1.9973	4.5668
1999	300	4	2.0485	4.6775
1999	300	5	2.0661	4.4585
1999	300	6	2.0348	4.3849
1999	300	7	2.0518	4.2762
1999	300	8	2.0479	4.1909
1999	300	9	2.0519	4.3698
1999	300	10	2.0382	4.7592
1999	300	11	1.9818	4.6081
1999	300	12	2.0251	4.3785
1999	300	13	1.3460	3.9315
1999	300	14	1.1265	3.9110
1999	300	15	1.1526	3.8887
1999	300	16	0.94645	4.0188
1999	300	17	1.0611	5.1184
1999	300	18	1.4228	5.2616
1999	300	19	1.4738	4.7955
1999	300	20	1.4366	4.5336
1999	300	21	1.4273	4.4966
1999	300	22	1.4000	4.4135
1999	300	23	0.95521	4.1289
1999	301	0	1.3008	4.2583
1999	301	1	1.2817	4.3005
1999	301	2	1.1169	4.3136
1999	301	3	1.0878	4.2276
1999	301	4	1.1489	4.1791
1999	301	5	1.1255	4.1694
1999	301	6	1.1700	4.1348
1999	301	7	1.2730	4.0635
1999	301	8	1.2690	4.1062
1999	301	9	1.2440	4.1092
1999	301	10	1.1764	4.0645
1999	301	11	1.1219	4.0887
1999	301	12	1.2006	4.2361
1999	301	13	1.2962	4.2120
1999	301	14	1.4624	5.0137
1999	301	15	1.3375	4.4687
1999	301	16	1.1310	4.0341
1999	301	17	0.90634	4.2227
1999	301	18	1.0715	5.0312
1999	301	19	1.2071	4.9161
1999	301	20	1.1992	4.6902
1999	301	21	1.1169	4.3954
1999	301	22	1.0821	4.3534
1999	301	23	1.1052	4.3751
1999	302	0	1.0821	4.2548
1999	302	1	1.0030	4.2490
1999	302	2	0.85673	4.1946
1999	302	3	0.87040	4.2023
1999	302	4	0.84819	4.1463
1999	302	5	0.88081	4.0955
1999	302	6	0.89818	4.0225
1999	302	7	0.89154	4.0196
1999	302	8	0.81224	4.0210
1999	302	9	0.82413	4.0036
1999	302	10	1.0986	4.2552
1999	302	11	1.1959	4.3177
1999	302	12	1.2964	4.3393
1999	302	13	1.3253	4.3794
1999	302	14	1.2690	4.3970
1999	302	15	1.3526	4.3789
1999	302	16	1.3782	4.3983
1999	302	17	1.0821	4.3812
1999	302	18	1.1216	4.3812
1999	302	19	1.3727	4.4436
1999	302	20	1.4564	4.3230
1999	302	21	1.4014	4.3022
1999	302	22	1.3727	4.2381
1999	302	23	1.3282	4.2343
1999	303	0	1.2651	4.2106
1999	303	1	1.1492	4.1463
1999	303	2	1.1007	4.1309
1999	303	3	1.1065	4.1355
1999	303	4	1.1007	4.0990
1999	303	5	1.1255	4.1064
1999	303	6	1.0745	4.0647
1999	303	7	1.1310	4.0322
1999	303	8	1.2087	4.0265
1999	303	9	1.2475	4.0255
1999	303	10	1.3109	4.0981
1999	303	11	1.2804	4.0405
1999	303	12	1.3655	4.2656
1999	303	13	1.4109	4.1041
1999	303	14	1.4229	4.2841
1999	303	15	1.3460	4.3101
1999	303	16	1.2567	4.3756
1999	303	17	1.2370	4.2609
1999	303	18	1.2617	4.2181
1999	303	19	1.2751	4.2289
1999	303	20	1.3454	4.2660
1999	303	21	1.3925	4.2779
1999	303	22	1.3483	4.1728
1999	303	23	1.0418	4.0874
1999	304	0	1.4333	4.1873
1999	304	1	1.3833	4.1515
1999	304	2	1.2978	4.1035
1999	304	3	1.2975	4.0559
1999	304	4	1.3212	4.0683
1999	304	5	1.2851	4.0736
1999	304	6	1.2167	4.1170
1999	304	7	1.4307	4.5155
1999	304	8	1.4884	4.3010
1999	304	9	1.4760	4.1885
1999	304	10	1.4307	4.0968
1999	304	11	1.4087	4.1071
1999	304	12	1.3939	4.0693
1999	304	13	1.3034	3.9582
1999	304	14	1.1898	3.9053
1999	304	15	1.1664	3.9022
1999	304	16	1.1310	4.0889
1999	304	17	1.2686	4.1328
1999	304	18	1.2914	4.0978
1999	304	19	1.2978	4.0236
1999	304	20	1.4014	4.0246
1999	304	21	1.3865	3.9917
1999	304	22	1.3662	3.9990
1999	304	23	1.0641	3.7317
1999	305	0	1.1976	3.6966
1999	305	1	1.0745	3.7731
1999	305	2	1.0878	3.9026
1999	305	3	1.1489	3.9414
1999	305	4	1.1433	3.9397
1999	305	5	1.1255	3.9574
1999	305	6	1.0607	3.9262
1999	305	7	1.0535	3.9311
1999	305	8	1.2405	3.8228
1999	305	9	1.4607	4.1504
1999	305	10	1.4751	4.6561
1999	305	11	1.4676	4.5023
1999	305	12	1.4362	4.4466
1999	305	13	1.3722	4.4310
1999	305	14	1.3526	4.4778
1999	305	15	1.3462	4.3700
1999	305	16	1.3397	4.3577
1999	305	17	1.3674	4.2385
1999	305	18	1.4344	4.2489
1999	305	19	1.4366	4.4120
1999	305	20	1.4309	4.3467
1999	305	21	1.4273	4.2863
1999	305	22	1.4512	4.2778
1999	305	23	1.4802	4.2393
1999	306	0	1.4807	4.2607
1999	306	1	1.4501	4.2837
1999	306	2	1.4472	4.1881
1999	306	3	1.4606	4.2047
1999	306	4	1.4325	4.2149
1999	306	5	1.4265	4.1954
1999	306	6	1.4265	4.1693
1999	306	7	1.4173	4.0827
1999	306	8	1.4860	4.0237
1999	306	9	1.4735	4.0610
1999	306	10	1.4810	4.3767
1999	306	11	1.4196	4.2096
1999	306	12	1.3290	4.1621
1999	306	13	1.3460	4.1389
1999	306	14	1.3183	4.1304
1999	306	15	1.2567	4.1420
1999	306	16	1.2887	4.1521
1999	306	17	1.2751	4.1591
1999	306	18	1.2718	4.1761
1999	306	19	1.3950	4.1919
1999	306	20	1.4501	4.2005
1999	306	21	1.4849	4.2364
1999	306	22	1.5292	4.1675
1999	306	23	1.5344	4.1230
1999	307	0	1.5159	4.4105
1999	307	1	1.3833	4.3979
1999	307	2	1.3934	4.3470
1999	307	3	1.3685	4.2559
1999	307	4	1.3545	4.2015
1999	307	5	1.3326	4.1832
1999	307	6	1.2882	4.1611
1999	307	7	1.3111	4.1336
1999	307	8	1.3495	4.1377
1999	307	9	1.4208	4.1257
1999	307	10	1.4265	4.1374
1999	307	11	1.4151	4.1538
1999	307	12	1.3460	4.1641
1999	307	13	1.3218	4.1659
1999	307	14	1.2769	4.1828
1999	307	15	1.2312	4.1826
1999	307	16	1.1749	4.1977
1999	307	17	1.1912	4.2047
1999	307	18	1.3257	4.2304
1999	307	19	1.3162	4.2197
1999	307	20	1.4524	4.2022
1999	307	21	1.4943	4.1565
1999	307	22	1.5013	4.1730
1999	307	23	1.4964	4.1366
1999	308	0	1.4739	4.1101
1999	308	1	1.3965	4.0602
1999	308	2	1.3651	3.9807
1999	308	3	1.3788	3.9655
1999	308	4	1.3753	3.9834
1999	308	5	1.3545	3.9905
1999	308	6	1.3251	3.9601
1999	308	7	1.4630	3.9027
1999	308	8	1.3220	3.8825
1999	308	9	1.3290	3.8639
1999	308	10	1.3359	3.8690
1999	308	11	1.2958	3.8668
1999	308	12	1.2808	3.8692
1999	308	13	1.3725	3.8820
1999	308	14	1.2643	3.8949
1999	308	15	1.2648	3.9097
1999	308	16	1.2721	3.9108
1999	308	17	1.2849	3.9171
1999	308	18	1.3222	3.9319
1999	308	19	1.3593	3.9432
1999	308	20	1.3833	3.9424
1999	308	21	1.3979	3.9385
1999	308	22	1.4412	3.9436
1999	308	23	1.4320	3.9425
1999	309	0	1.3916	3.9264
1999	309	1	1.3363	3.8558
1999	309	2	1.3134	3.8023
1999	309	3	1.3326	3.8096
1999	309	4	1.3251	3.7928
1999	309	5	1.3174	3.7860
1999	309	6	1.3015	3.7477
1999	309	7	1.2851	3.7505
1999	309	8	1.3015	3.7429
1999	309	9	1.3051	3.7376
1999	309	10	1.3111	3.7022
1999	309	11	1.2964	3.7115
1999	309	12	1.2958	3.7339
1999	309	13	1.2765	3.7426
1999	309	14	1.2655	3.7463
1999	309	15	1.2916	3.7633
1999	309	16	1.2885	3.7525
1999	309	17	1.2978	3.7604
1999	309	18	1.3257	3.7896
1999	309	19	1.3510	3.7785
1999	309	20	1.4035	3.7721
1999	309	21	1.3674	3.7254
1999	309	22	1.4236	3.7421
1999	309	23	1.3950	3.7148
1999	310	0	1.4000	3.7225
1999	310	1	1.1433	3.7917
1999	310	2	1.1255	3.8174
1999	310	3	1.0461	3.8029
1999	310	4	1.0461	3.8282
1999	310	5	1.0004	3.8476
1999	310	6	0.96708	3.9303
1999	310	7	0.91169	3.9183
1999	310	8	0.90741	3.8438
1999	310	9	0.95521	3.9123
1999	310	10	0.98000	3.8653
1999	310	11	0.97128	3.8807
1999	310	12	0.98000	3.9927
1999	310	13	0.94792	3.9579
1999	310	14	0.93450	3.8075
1999	310	15	0.88874	3.8107
1999	310	16	0.82413	3.9982
1999	310	17	0.85673	3.9914
1999	310	18	1.1072	4.6852
1999	310	19	1.1169	4.6158
1999	310	20	1.0269	4.3481
1999	310	21	1.0154	4.3518
1999	310	22	0.83885	4.1663
1999	310	23	0.85673	4.0992
1999	311	0	0.72591	4.0701
1999	311	1	0.74507	3.9065
1999	311	2	0.79934	4.1443
1999	311	3	0.64836	4.0260
1999	311	4	0.68305	4.0201
1999	311	5	0.74507	3.7259
1999	311	6	0.61909	4.3107
1999	311	7	0.58092	4.0324
1999	311	8	0.60638	4.0246
1999	311	9	0.43616	3.9290
1999	311	10	0.37840	3.8529
